Location,Location_Telangana,Location_Uttar_Pradesh,Location_Tamil_Nadu,Location_Maharashtra,Location_Karnataka,Location_Bihar,Location_West_Bengal,Location_Madhya_Pradesh,Location_Chandigarh,Location_Delhi,Location_Gujarat,Location_Kerala,Location_Jharkhand,Location_Rajasthan,Location_Haryana,Total_Land_Area_acres,Number_of_Cows,Farm_Size,Farm_Size_Medium,Farm_Size_Large,Farm_Size_Small,Date,Date_Ordinal,Date_Year,Date_Month,Date_Day,Date_Quarter1,Date_Quarter2,Date_Quarter3,Date_Quarter4,Date_January,Date_February,Date_March,Date_April,Date_May,Date_June,Date_July,Date_August,Date_September,Date_October,Date_November,Date_December,Date_Monday,Date_Tuesday,Date_Wednesday,Date_Thursday,Date_Friday,Date_Saturday,Date_Sunday,Product_ID,Product_Name,Product_Name_Ice_Cream,Product_Name_Milk,Product_Name_Yogurt,Product_Name_Cheese,Product_Name_Buttermilk,Product_Name_Curd,Product_Name_Paneer,Product_Name_Lassi,Product_Name_Ghee,Product_Name_Butter,Brand,Brand_Dodla_Dairy,Brand_Amul,Brand_Britannia_Industries,Brand_Mother_Dairy,Brand_Raj,Brand_Dynamix_Dairies,Brand_Sudha,Brand_Passion_Cheese,Brand_Warana,Brand_Palle2patnam,Brand_Parag_Milk_Foods,Quantity_liters_kg,Price_per_Unit,Total_Value,Shelf_Life_days,Storage_Condition,Storage_Condition_Frozen,Storage_Condition_Tetra_Pack,Storage_Condition_Refrigerated,Storage_Condition_Polythene_Packet,Storage_Condition_Ambient,Production_Date,Production_Date_Ordinal,Production_Date_Year,Production_Date_Month,Production_Date_Day,Production_Date_Quarter1,Production_Date_Quarter2,Production_Date_Quarter3,Production_Date_Quarter4,Production_Date_January,Production_Date_February,Production_Date_March,Production_Date_April,Production_Date_May,Production_Date_June,Production_Date_July,Production_Date_August,Production_Date_September,Production_Date_October,Production_Date_November,Production_Date_December,Production_Date_Monday,Production_Date_Tuesday,Production_Date_Wednesday,Production_Date_Thursday,Production_Date_Friday,Production_Date_Saturday,Production_Date_Sunday,Expiration_Date,Expiration_Date_Ordinal,Expiration_Date_Year,Expiration_Date_Month,Expiration_Date_Day,Expiration_Date_Quarter1,Expiration_Date_Quarter2,Expiration_Date_Quarter3,Expiration_Date_Quarter4,Expiration_Date_January,Expiration_Date_February,Expiration_Date_March,Expiration_Date_April,Expiration_Date_May,Expiration_Date_June,Expiration_Date_July,Expiration_Date_August,Expiration_Date_September,Expiration_Date_October,Expiration_Date_November,Expiration_Date_December,Expiration_Date_Monday,Expiration_Date_Tuesday,Expiration_Date_Wednesday,Expiration_Date_Thursday,Expiration_Date_Friday,Expiration_Date_Saturday,Expiration_Date_Sunday,Quantity_Sold_liters_kg,Price_per_Unit_sold,Approx_Total_Revenue_INR,Customer_Location,Customer_Location_Madhya_Pradesh,Customer_Location_Kerala,Customer_Location_Rajasthan,Customer_Location_Jharkhand,Customer_Location_Gujarat,Customer_Location_Karnataka,Customer_Location_Haryana,Customer_Location_Tamil_Nadu,Customer_Location_West_Bengal,Customer_Location_Telangana,Customer_Location_Chandigarh,Customer_Location_Maharashtra,Customer_Location_Delhi,Customer_Location_Bihar,Customer_Location_Uttar_Pradesh,Sales_Channel,Sales_Channel_Wholesale,Sales_Channel_Online,Sales_Channel_Retail,Quantity_in_Stock_liters_kg,Minimum_Stock_Threshold_liters_kg,Reorder_Quantity_liters_kg
Madhya Pradesh,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,109.69,27,Small,False,False,True,2022-07-26,738362,2022,7,26,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,Butter,False,False,False,False,False,False,False,False,False,True,Warana,False,False,False,False,False,False,False,False,True,False,False,430.46,89.64,38586.4344,37,Frozen,True,False,False,False,False,2022-07-05,738341,2022,7,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2022-08-11,738378,2022,8,11,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,47,92.96,4369.12,Maharashtra,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Wholesale,True,False,False,383,21.55,184.32
Jharkhand,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,15.88,90,Small,False,False,True,2022-09-25,738423,2022,9,25,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2,Butter,False,False,False,False,False,False,False,False,False,True,Warana,False,False,False,False,False,False,False,False,True,False,False,440.42,77.46,34114.9332,36,Frozen,True,False,False,False,False,2022-08-20,738387,2022,8,20,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2022-09-25,738423,2022,9,25,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,246,77.53,19072.38,Chandigarh,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Retail,False,False,True,194,88.03,53.81
Chandigarh,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,456.36,45,Medium,True,False,False,2020-06-24,737600,2020,6,24,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,6,Curd,False,False,False,False,False,True,False,False,False,False,Mother Dairy,False,False,False,True,False,False,False,False,False,False,False,565.23,86.39,48830.2197,6,Refrigerated,False,False,True,False,False,2020-05-21,737566,2020,5,21,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2020-05-27,737572,2020,5,27,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,305,84.57,25793.85,Maharashtra,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Retail,False,False,True,260,25.75,124.9
Kerala,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,98.07,87,Small,False,False,True,2021-01-13,737803,2021,1,13,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7,Lassi,False,False,False,False,False,False,False,True,False,False,Sudha,False,False,False,False,False,False,True,False,False,False,False,101.56,18.99,1928.6244,14,Refrigerated,False,False,True,False,False,2021-01-07,737797,2021,1,7,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2021-01-21,737811,2021,1,21,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,26,21.19,550.94,Tamil Nadu,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Retail,False,False,True,75,52.26,113.92
Chandigarh,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,726.57,57,Large,False,True,False,2020-05-25,737570,2020,5,25,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9,Paneer,False,False,False,False,False,False,True,False,False,False,Amul,False,True,False,False,False,False,False,False,False,False,False,770.27,80.1,61698.62699999999,7,Refrigerated,False,False,True,False,False,2020-05-02,737547,2020,5,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2020-05-09,737554,2020,5,9,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,557,81.76,45540.32,Madhya Pradesh,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Retail,False,False,True,213,83.63,79.83
Delhi,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,509.17,41,Large,False,True,False,2020-03-27,737511,2020,3,27,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,Butter,False,False,False,False,False,False,False,False,False,True,Amul,False,True,False,False,False,False,False,False,False,False,False,985.95,92.69,91387.7055,28,Refrigerated,False,False,True,False,False,2020-02-21,737476,2020,2,21,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2020-03-20,737504,2020,3,20,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,56,96.86,5424.16,Rajasthan,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Retail,False,False,True,929,37.94,187.73
Bihar,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,573.99,100,Medium,True,False,False,2022-01-01,738156,2022,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,9,Paneer,False,False,False,False,False,False,True,False,False,False,Mother Dairy,False,False,False,True,False,False,False,False,False,False,False,595.79,44.3,26393.497,12,Refrigerated,False,False,True,False,False,2021-11-28,738122,2021,11,28,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2021-12-10,738134,2021,12,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,137,46.82,6414.34,Madhya Pradesh,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Wholesale,True,False,False,458,91.23,73.05
Tamil Nadu,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,589.36,97,Medium,True,False,False,2019-10-02,737334,2019,10,2,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,10,Ghee,False,False,False,False,False,False,False,False,True,False,Amul,False,True,False,False,False,False,False,False,False,False,False,581.5,43.88,25516.22,136,Ambient,False,False,False,False,True,2019-08-23,737294,2019,8,23,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2020-01-06,737430,2020,1,6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,86,41.49,3568.14,Delhi,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Wholesale,True,False,False,495,54.72,156.21
Karnataka,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,197.58,65,Small,False,False,True,2019-05-14,737193,2019,5,14,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,Yogurt,False,False,True,False,False,False,False,False,False,False,Dodla Dairy,True,False,False,False,False,False,False,False,False,False,False,332.87,97.87,32577.986900000004,22,Frozen,True,False,False,False,False,2019-03-19,737137,2019,3,19,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2019-04-10,737159,2019,4,10,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,95,101.56,9648.2,Karnataka,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Retail,False,False,True,237,75.91,59.2
Bihar,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,639.32,25,Large,False,True,False,2022-04-28,738273,2022,4,28,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,Milk,False,True,False,False,False,False,False,False,False,False,Raj,False,False,False,False,True,False,False,False,False,False,False,652.4,61.24,39952.976,1,Polythene Packet,False,False,False,True,False,2022-04-12,738257,2022,4,12,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2022-04-13,738258,2022,4,13,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,389,65.53,25491.17,Telangana,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Retail,False,False,True,263,45.01,121.01
Chandigarh,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,750.03,81,Small,False,False,True,2020-01-11,737435,2020,1,11,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10,Ghee,False,False,False,False,False,False,False,False,True,False,Amul,False,True,False,False,False,False,False,False,False,False,False,486.43,27.23,13245.4889,129,Ambient,False,False,False,False,True,2019-12-20,737413,2019,12,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2020-04-27,737542,2020,4,27,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,384,25.51,9795.84,Kerala,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Online,False,True,False,102,99.86,189.33
Maharashtra,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,987.14,52,Large,False,True,False,2021-01-28,737818,2021,1,28,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7,Lassi,False,False,False,False,False,False,False,True,False,False,Sudha,False,False,False,False,False,False,True,False,False,False,False,524.71,49.39,25915.4269,17,Refrigerated,False,False,True,False,False,2020-12-22,737781,2020,12,22,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,2021-01-08,737798,2021,1,8,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,167,45.86,7658.62,Gujarat,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Retail,False,False,True,357,33.58,118.33
Karnataka,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,783.65,77,Large,False,True,False,2022-07-11,738347,2022,7,11,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,7,Lassi,False,False,False,False,False,False,False,True,False,False,Sudha,False,False,False,False,False,False,True,False,False,False,False,675.65,36.87,24911.2155,12,Refrigerated,False,False,True,False,False,2022-05-28,738303,2022,5,28,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2022-06-09,738315,2022,6,9,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,671,32.92,22089.32,Rajasthan,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Wholesale,True,False,False,4,10.25,55.87
Jharkhand,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,373.77,79,Medium,True,False,False,2021-06-09,737950,2021,6,9,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,6,Curd,False,False,False,False,False,True,False,False,False,False,Amul,False,True,False,False,False,False,False,False,False,False,False,267.21,27.31,7297.505099999999,6,Refrigerated,False,False,True,False,False,2021-04-18,737898,2021,4,18,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2021-04-24,737904,2021,4,24,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,116,22.62,2623.92,Kerala,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Wholesale,True,False,False,151,53.34,42.38
Chandigarh,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,819.45,42,Medium,True,False,False,2019-02-23,737113,2019,2,23,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8,Buttermilk,False,False,False,False,True,False,False,False,False,False,Mother Dairy,False,False,False,True,False,False,False,False,False,False,False,801.25,34.8,27883.5,14,Refrigerated,False,False,True,False,False,2019-01-25,737084,2019,1,25,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2019-02-08,737098,2019,2,8,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,292,38.9,11358.8,Telangana,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Wholesale,True,False,False,509,46.12,32.45
Delhi,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,778.16,42,Large,False,True,False,2019-12-11,737404,2019,12,11,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7,Lassi,False,False,False,False,False,False,False,True,False,False,Raj,False,False,False,False,True,False,False,False,False,False,False,112.8,91.62,10334.736,13,Refrigerated,False,False,True,False,False,2019-10-30,737362,2019,10,30,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2019-11-12,737375,2019,11,12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,104,93.93,9768.72,Bihar,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Retail,False,False,True,8,92.48,104.82
Tamil Nadu,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,428.84,88,Medium,True,False,False,2022-02-08,738194,2022,2,8,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,7,Lassi,False,False,False,False,False,False,False,True,False,False,Sudha,False,False,False,False,False,False,True,False,False,False,False,797.52,92.04,73403.7408,13,Refrigerated,False,False,True,False,False,2022-01-13,738168,2022,1,13,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2022-01-26,738181,2022,1,26,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,715,89.08,63692.2,Haryana,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Wholesale,True,False,False,82,17.51,21.64
